date,OT,cdr_pump,cdr_fan1,fre1_fan5,cpr3,cpr1,fre1_fan3,cpr2
2024/4/11 8:00,91.02857143,0.428571429,0.285714286,0.285714286,32.14285714,25,0.285714286,28.57142857
2024/4/11 9:00,105.17143,0.571428571,0.285714286,0.285714286,39.28571429,32.14285714,0.285714286,28.57142857
2024/4/11 10:00,95.48571571,0.571428571,0.142857143,0.285714286,28.57142857,32.14285714,0.285714286,17.85714286
2024/4/11 11:00,130.5714271,0.714285714,0.571428571,0.285714286,42.85714286,53.57142857,0.285714286,21.42857143
2024/4/11 12:00,105.1428571,0.428571429,0.285714286,0.285714286,28.57142857,39.28571429,0.285714286,17.85714286
2024/4/11 13:00,77.45714571,0.428571429,0.285714286,0.285714286,14.28571429,25,0.285714286,25
2024/4/11 14:00,110.9428586,0.571428571,0.428571429,0.285714286,21.42857143,35.71428571,0.285714286,28.57142857
2024/4/11 15:00,165.5428514,0.714285714,0.428571429,0.285714286,28.57142857,71.42857143,0.285714286,28.57142857
2024/4/11 16:00,178.1142829,0.857142857,0.571428571,0.285714286,28.57142857,78.57142857,0.285714286,46.42857143
2024/4/11 17:00,201.4,1,0.857142857,0.285714286,35.71428571,100,0.285714286,57.14285714
2024/4/11 18:00,201.6857157,1,1,0.285714286,50,100,0.285714286,39.28571429
2024/4/11 19:00,147.9999971,0.857142857,0.857142857,0.142857143,25,82.14285714,0.142857143,28.57142857
2024/4/11 20:00,140.6857114,1,0.714285714,0.285714286,14.28571429,85.71428571,0.285714286,28.57142857
2024/4/11 21:00,138.37143,1,0.714285714,0.285714286,3.571428571,89.28571429,0.285714286,25
2024/4/11 22:00,93.17143,0.714285714,0.571428571,0,14.28571429,60.71428571,0.142857143,3.571428571
2024/4/11 23:00,95.6,0.714285714,0.428571429,0.285714286,42.85714286,10.71428571,0.285714286,28.57142857
2024/4/12 0:00,128.62857,0.857142857,0.571428571,0.285714286,14.28571429,64.28571429,0.285714286,28.57142857
2024/4/12 1:00,103.6000029,0.714285714,0.428571429,0.285714286,28.57142857,35.71428571,0.285714286,28.57142857
2024/4/12 2:00,80.25714286,0.428571429,0.428571429,0.285714286,14.28571429,39.28571429,0.285714286,21.42857143
2024/4/12 3:00,126.48571,0.571428571,0.428571429,0.428571429,42.85714286,53.57142857,0.428571429,28.57142857
2024/4/12 4:00,103.5428543,0.714285714,0.285714286,0.285714286,25,42.85714286,0.285714286,32.14285714
2024/4/12 5:00,88.08571286,0.571428571,0.285714286,0.285714286,25,25,0.285714286,39.28571429
2024/4/12 6:00,114.65714,0.714285714,0.285714286,0.285714286,46.42857143,32.14285714,0.285714286,35.71428571
2024/4/12 7:00,114.1428557,0.714285714,0.285714286,0.285714286,32.14285714,32.14285714,0.285714286,46.42857143
2024/4/12 8:00,96.37142857,0.714285714,0.285714286,0.285714286,39.28571429,28.57142857,0.285714286,28.57142857
2024/4/12 9:00,113.7428543,0.571428571,0.428571429,0.285714286,28.57142857,53.57142857,0.285714286,21.42857143
2024/4/12 10:00,153.5714271,0.714285714,0.571428571,0.285714286,25,71.42857143,0.285714286,46.42857143
2024/4/12 11:00,151.71429,0.714285714,0.571428571,0.285714286,32.14285714,67.85714286,0.285714286,35.71428571
2024/4/12 12:00,121.3142829,0.571428571,0.571428571,0.285714286,35.71428571,39.28571429,0.285714286,28.57142857
2024/4/12 13:00,115.4285686,0.571428571,0.285714286,0.285714286,28.57142857,42.85714286,0.285714286,21.42857143
2024/4/12 14:00,118.77143,0.571428571,0.428571429,0.285714286,35.71428571,14.28571429,0.285714286,39.28571429
2024/4/12 15:00,156.1142857,0.857142857,0.714285714,0.285714286,35.71428571,67.85714286,0.285714286,32.14285714
2024/4/12 16:00,207.1714314,1,0.714285714,0.285714286,35.71428571,100,0.285714286,53.57142857
2024/4/12 17:00,219.4857114,1,0.857142857,0.285714286,28.57142857,100,0.285714286,64.28571429
2024/4/12 18:00,196.4285686,1,0.857142857,0.428571429,35.71428571,64.28571429,0.428571429,64.28571429
2024/4/12 19:00,191.7142814,0.857142857,0.714285714,0.428571429,35.71428571,85.71428571,0.428571429,50
2024/4/12 20:00,214.0000029,1,0.714285714,0.428571429,71.42857143,71.42857143,0.428571429,71.42857143
2024/4/12 21:00,166.0857157,0.857142857,0.428571429,0.428571429,42.85714286,75,0.428571429,35.71428571
2024/4/12 22:00,100.42857,0.428571429,0.142857143,0.285714286,42.85714286,25,0.285714286,14.28571429
2024/4/12 23:00,139.4571429,0.714285714,0.285714286,0.428571429,42.85714286,50,0.285714286,25
2024/4/13 0:00,71.57143,0.285714286,0.142857143,0.142857143,14.28571429,28.57142857,0.142857143,17.85714286
2024/4/13 1:00,102.9142886,0.428571429,0.285714286,0.285714286,35.71428571,42.85714286,0.285714286,28.57142857
2024/4/13 2:00,50.31428571,0.285714286,0.142857143,0.142857143,14.28571429,21.42857143,0.142857143,7.142857143
2024/4/13 3:00,56.4,0.285714286,0.285714286,0.285714286,28.57142857,10.71428571,0.285714286,14.28571429
2024/4/13 4:00,57.34285857,0.285714286,0.285714286,0.285714286,28.57142857,10.71428571,0.285714286,14.28571429
2024/4/13 5:00,39.57142714,0.285714286,0,0.142857143,10.71428571,14.28571429,0.142857143,7.142857143
2024/4/13 6:00,67.05714143,0.285714286,0.142857143,0.142857143,14.28571429,32.14285714,0.142857143,14.28571429
2024/4/13 7:00,81.94285714,0.428571429,0.285714286,0.142857143,21.42857143,28.57142857,0.142857143,35.71428571
2024/4/13 8:00,52.74285857,0.428571429,0.285714286,0.142857143,14.28571429,14.28571429,0.142857143,21.42857143
2024/4/13 9:00,109.7428557,0.714285714,0.714285714,0.142857143,25,35.71428571,0.142857143,39.28571429
2024/4/13 10:00,217.6000043,1,0.857142857,0.428571429,50,67.85714286,0.428571429,78.57142857
2024/4/13 11:00,174.6285714,1,0.857142857,0.285714286,17.85714286,89.28571429,0.285714286,50
2024/4/13 12:00,136.4571443,0.857142857,0.857142857,0.285714286,14.28571429,85.71428571,0.285714286,28.57142857
2024/4/13 13:00,133.9142857,0.857142857,0.714285714,0.428571429,28.57142857,42.85714286,0.428571429,39.28571429
2024/4/13 14:00,173.97143,1,0.857142857,0.285714286,39.28571429,82.14285714,0.285714286,28.57142857
2024/4/13 15:00,150.2857143,0.571428571,0.571428571,0.285714286,42.85714286,46.42857143,0.285714286,28.57142857
2024/4/13 16:00,183.6857157,0.857142857,0.571428571,0.285714286,57.14285714,57.14285714,0.285714286,57.14285714
2024/4/13 17:00,161.2571443,0.857142857,0.714285714,0.142857143,28.57142857,67.85714286,0.142857143,42.85714286
2024/4/13 18:00,172.2571386,1,0.857142857,0.285714286,28.57142857,89.28571429,0.285714286,46.42857143
2024/4/13 19:00,131.9428557,0.714285714,0.428571429,0.285714286,14.28571429,71.42857143,0.285714286,39.28571429
2024/4/13 20:00,125.3428614,0.571428571,0.571428571,0.285714286,35.71428571,50,0.285714286,28.57142857
2024/4/13 21:00,119.2285729,0.714285714,0.428571429,0.285714286,28.57142857,46.42857143,0.285714286,28.57142857
2024/4/13 22:00,123.9714271,1,0.428571429,0.142857143,32.14285714,46.42857143,0.142857143,28.57142857
2024/4/13 23:00,116.0857114,0.571428571,0.285714286,0.285714286,28.57142857,50,0.285714286,21.42857143
2024/4/14 0:00,115.9428586,0.571428571,0.428571429,0.285714286,32.14285714,57.14285714,0.285714286,14.28571429
2024/4/14 1:00,105.3428571,0.571428571,0.285714286,0.285714286,28.57142857,42.85714286,0.285714286,32.14285714
2024/4/14 2:00,108,0.571428571,0.285714286,0.285714286,25,57.14285714,0.285714286,28.57142857
2024/4/14 3:00,72,0.428571429,0.142857143,0.142857143,28.57142857,17.85714286,0.142857143,14.28571429
2024/4/14 4:00,113.2857129,0.714285714,0.285714286,0.428571429,32.14285714,42.85714286,0.428571429,35.71428571
2024/4/14 5:00,84.59999857,0.428571429,0.285714286,0.285714286,25,28.57142857,0.285714286,28.57142857
2024/4/14 6:00,76.34285857,0.571428571,0.571428571,0.142857143,14.28571429,32.14285714,0.142857143,21.42857143
2024/4/14 7:00,85.11428286,0.571428571,0.428571429,0,35.71428571,17.85714286,0,21.42857143
2024/4/14 8:00,83.37142857,0.428571429,0.285714286,0.285714286,28.57142857,21.42857143,0.285714286,28.57142857
2024/4/14 9:00,134.77143,0.714285714,0.428571429,0.285714286,28.57142857,57.14285714,0.285714286,32.14285714
2024/4/14 10:00,168.0857171,1,0.714285714,0.428571429,25,89.28571429,0.428571429,42.85714286
2024/4/14 11:00,127.5428571,0.714285714,0.428571429,0.428571429,28.57142857,50,0.428571429,39.28571429
2024/4/14 12:00,99.65714,0.571428571,0.285714286,0.142857143,14.28571429,46.42857143,0.142857143,21.42857143
2024/4/14 13:00,76.28571286,0.428571429,0.142857143,0.285714286,28.57142857,21.42857143,0.285714286,10.71428571
2024/4/14 14:00,85.42857143,0.428571429,0.285714286,0.142857143,14.28571429,42.85714286,0.142857143,14.28571429
2024/4/14 15:00,126.1428586,0.857142857,0.571428571,0.285714286,28.57142857,75,0.285714286,14.28571429
2024/4/14 16:00,150.8857114,0.857142857,0.714285714,0.142857143,57.14285714,67.85714286,0.142857143,28.57142857
2024/4/14 17:00,146.1428586,0.857142857,0.571428571,0.285714286,42.85714286,67.85714286,0.285714286,35.71428571
2024/4/14 18:00,121.7142843,0.714285714,0.428571429,0.285714286,28.57142857,53.57142857,0.285714286,25
2024/4/14 19:00,144.2285757,1,0.714285714,0.285714286,42.85714286,57.14285714,0.285714286,32.14285714
2024/4/14 20:00,116.1142857,0.571428571,0.428571429,0.285714286,21.42857143,50,0.285714286,25
2024/4/14 21:00,140.5142857,0.714285714,0.428571429,0.285714286,32.14285714,71.42857143,0.285714286,25
2024/4/14 22:00,118.7142871,0.714285714,0.285714286,0.285714286,28.57142857,60.71428571,0.285714286,21.42857143
2024/4/14 23:00,119.2571429,0.714285714,0.571428571,0.285714286,28.57142857,46.42857143,0.285714286,28.57142857
2024/4/15 0:00,132.65714,0.857142857,0.428571429,0.285714286,32.14285714,71.42857143,0.285714286,17.85714286
2024/4/15 1:00,94.31428286,0.428571429,0.285714286,0.285714286,21.42857143,42.85714286,0.285714286,28.57142857
2024/4/15 2:00,88.91428429,0.428571429,0.285714286,0.285714286,28.57142857,35.71428571,0.285714286,21.42857143
2024/4/15 3:00,91.91428429,0.428571429,0.285714286,0.285714286,28.57142857,42.85714286,0.285714286,21.42857143
2024/4/15 4:00,70.05714286,0.285714286,0.285714286,0.285714286,17.85714286,28.57142857,0.285714286,14.28571429
2024/4/15 5:00,70.45714,0.428571429,0.142857143,0.285714286,17.85714286,21.42857143,0.285714286,21.42857143
2024/4/15 6:00,65.31428571,0.428571429,0.285714286,0.285714286,14.28571429,25,0.285714286,14.28571429
2024/4/15 7:00,79.88571714,0.428571429,0.142857143,0.142857143,14.28571429,28.57142857,0.142857143,35.71428571
2024/4/15 8:00,83.22857143,0.571428571,0.285714286,0.285714286,21.42857143,35.71428571,0.285714286,21.42857143
2024/4/15 9:00,109.8285729,0.714285714,0.428571429,0.285714286,0,42.85714286,0.285714286,53.57142857
2024/4/15 10:00,157.77143,0.857142857,0.714285714,0.285714286,10.71428571,85.71428571,0.285714286,57.14285714
2024/4/15 11:00,162.6571429,1,0.714285714,0.285714286,28.57142857,100,0.285714286,28.57142857
2024/4/15 12:00,129.4857129,0.571428571,0.428571429,0.285714286,28.57142857,57.14285714,0.285714286,25
2024/4/15 13:00,106.6857143,0.571428571,0.428571429,0.285714286,35.71428571,42.85714286,0.285714286,25
2024/4/15 14:00,78.57143143,0.428571429,0.285714286,0.285714286,7.142857143,28.57142857,0.285714286,28.57142857
2024/4/15 15:00,160.9714286,0.857142857,0.714285714,0.285714286,25,75,0.285714286,50
2024/4/15 16:00,213.4333317,1,0.833333333,0.5,70.83333333,66.66666667,0.5,70.83333333
2024/4/15 17:00,162.85714,0.857142857,0.571428571,0.571428571,21.42857143,82.14285714,0.285714286,42.85714286
2024/4/15 18:00,142.62857,0.714285714,0.714285714,0.285714286,39.28571429,50,0.285714286,35.71428571
2024/4/15 19:00,179.5999943,0.857142857,0.571428571,0.285714286,42.85714286,64.28571429,0.285714286,57.14285714
2024/4/15 20:00,137.1142857,0.714285714,0.428571429,0.428571429,39.28571429,53.57142857,0.428571429,28.57142857
2024/4/15 21:00,129.9428614,0.714285714,0.285714286,0.285714286,35.71428571,64.28571429,0.285714286,21.42857143
2024/4/15 22:00,88.20000143,0.571428571,0.142857143,0.285714286,28.57142857,35.71428571,0.285714286,14.28571429
2024/4/15 23:00,63.77143,0.285714286,0,0.285714286,28.57142857,17.85714286,0.285714286,0
2024/4/16 0:00,84.05714,0.285714286,0.285714286,0.285714286,28.57142857,28.57142857,0.285714286,25
2024/4/16 1:00,85.99999714,0.428571429,0.285714286,0.285714286,35.71428571,17.85714286,0.285714286,28.57142857
2024/4/16 2:00,87.02857286,0.428571429,0.142857143,0.285714286,28.57142857,35.71428571,0.285714286,21.42857143
2024/4/16 3:00,62.82857143,0.428571429,0.142857143,0.285714286,14.28571429,21.42857143,0.285714286,14.28571429
2024/4/16 4:00,57.08571429,0.285714286,0.142857143,0,7.142857143,17.85714286,0,14.28571429
2024/4/16 5:00,74.31428714,0.428571429,0.142857143,0.285714286,14.28571429,42.85714286,0.285714286,14.28571429
2024/4/16 6:00,46.57142857,0.285714286,0,0.142857143,14.28571429,14.28571429,0.142857143,7.142857143
2024/4/16 7:00,70.74285571,0.285714286,0.142857143,0.285714286,28.57142857,28.57142857,0.285714286,10.71428571
2024/4/16 8:00,58.82857143,0.285714286,0.142857143,0.285714286,14.28571429,28.57142857,0.285714286,7.142857143
2024/4/16 9:00,98.57143,0.571428571,0.142857143,0.142857143,35.71428571,25,0.142857143,21.42857143
2024/4/16 10:00,130.2000014,0.714285714,0.285714286,0.285714286,35.71428571,57.14285714,0.285714286,35.71428571
2024/4/16 11:00,116.8285729,0.571428571,0.285714286,0.285714286,46.42857143,50,0.285714286,7.142857143
2024/4/16 12:00,93.77142714,0.428571429,0.142857143,0.142857143,35.71428571,21.42857143,0.142857143,28.57142857
2024/4/16 13:00,113.4571443,0.714285714,0.428571429,0.142857143,35.71428571,35.71428571,0.142857143,35.71428571
2024/4/16 14:00,94.28571571,0.428571429,0.428571429,0.285714286,28.57142857,39.28571429,0.285714286,21.42857143
2024/4/16 15:00,171.2000029,0.714285714,0.428571429,0.428571429,35.71428571,64.28571429,0.428571429,46.42857143
2024/4/16 16:00,198.2857129,1,0.714285714,0.428571429,32.14285714,89.28571429,0.428571429,57.14285714
2024/4/16 17:00,218.0000057,1,0.857142857,0.428571429,42.85714286,100,0.428571429,78.57142857
2024/4/16 18:00,133.3999986,0.714285714,0.285714286,0.285714286,35.71428571,53.57142857,0.285714286,21.42857143
2024/4/16 19:00,143.1142871,0.714285714,0.428571429,0.571428571,42.85714286,57.14285714,0.571428571,35.71428571
2024/4/16 20:00,119.3142857,0.714285714,0.428571429,0.285714286,28.57142857,50,0.285714286,35.71428571
2024/4/16 21:00,113.5428557,0.571428571,0.285714286,0.285714286,32.14285714,28.57142857,0.285714286,42.85714286
2024/4/16 22:00,82.80000143,0.428571429,0.142857143,0.142857143,14.28571429,42.85714286,0.142857143,21.42857143
2024/4/16 23:00,80.59999857,0.428571429,0.142857143,0.142857143,17.85714286,28.57142857,0.142857143,28.57142857
2024/4/17 0:00,68.28571429,0.285714286,0.285714286,0.285714286,14.28571429,21.42857143,0.285714286,28.57142857
2024/4/17 1:00,81.57142714,0.428571429,0.285714286,0.285714286,21.42857143,21.42857143,0.285714286,28.57142857
2024/4/17 2:00,54.85714286,0.285714286,0,0.142857143,14.28571429,0,0.142857143,28.57142857
2024/4/17 3:00,72.74285429,0.428571429,0.285714286,0.142857143,28.57142857,25,0.142857143,14.28571429
2024/4/17 4:00,15.51428571,0,0,0.142857143,0,0,0.142857143,0
2024/4/17 5:00,73.82857143,0.428571429,0.142857143,0.142857143,10.71428571,28.57142857,0.142857143,28.57142857
2024/4/17 6:00,55.42857429,0.285714286,0,0.142857143,7.142857143,14.28571429,0.142857143,25
2024/4/17 7:00,22.05714286,0,0,0.142857143,0,0,0.142857143,7.142857143
2024/4/17 8:00,58.51428571,0.285714286,0,0.142857143,14.28571429,21.42857143,0.142857143,14.28571429
2024/4/17 9:00,116.1428557,0.714285714,0.428571429,0.285714286,28.57142857,35.71428571,0.285714286,46.42857143
2024/4/17 10:00,127.5714243,0.857142857,0.428571429,0,28.57142857,53.57142857,0,39.28571429
2024/4/17 11:00,124.0571429,0.571428571,0.285714286,0.285714286,42.85714286,46.42857143,0.142857143,21.42857143
2024/4/17 12:00,127.8,0.714285714,0.428571429,0.285714286,53.57142857,28.57142857,0.285714286,35.71428571
2024/4/17 13:00,98.77142714,0.428571429,0.285714286,0.428571429,28.57142857,25,0.285714286,28.57142857
2024/4/17 14:00,132.6000014,0.714285714,0.571428571,0.285714286,32.14285714,50,0.285714286,35.71428571
2024/4/17 15:00,155.11429,0.857142857,0.857142857,0.285714286,39.28571429,60.71428571,0.285714286,28.57142857
2024/4/17 16:00,182,0.857142857,0.714285714,0.428571429,53.57142857,60.71428571,0.428571429,57.14285714
2024/4/17 17:00,132.2857114,0.714285714,0.571428571,0.142857143,28.57142857,50,0.142857143,42.85714286
2024/4/17 18:00,121.08571,0.571428571,0.571428571,0.142857143,14.28571429,57.14285714,0.142857143,42.85714286
2024/4/17 19:00,129.9714286,0.714285714,0.428571429,0.285714286,28.57142857,71.42857143,0.285714286,28.57142857
2024/4/17 20:00,155.0857143,0.857142857,0.428571429,0.285714286,35.71428571,71.42857143,0.285714286,46.42857143
2024/4/17 21:00,177.4285714,1,0.571428571,0.428571429,46.42857143,85.71428571,0.428571429,39.28571429
2024/4/17 22:00,143.3142857,0.714285714,0.428571429,0.285714286,42.85714286,64.28571429,0.285714286,32.14285714
2024/4/17 23:00,60.14285714,0.428571429,0.142857143,0.285714286,21.42857143,14.28571429,0.285714286,14.28571429
2024/4/18 0:00,75.31428429,0.428571429,0.142857143,0.142857143,17.85714286,28.57142857,0.142857143,21.42857143
2024/4/18 1:00,95.51428571,0.571428571,0.428571429,0.285714286,28.57142857,32.14285714,0.428571429,28.57142857
2024/4/18 2:00,102.9142857,0.571428571,0.428571429,0.285714286,57.14285714,17.85714286,0.285714286,21.42857143
2024/4/18 3:00,84.05714143,0.428571429,0.285714286,0.142857143,14.28571429,35.71428571,0.142857143,35.71428571
2024/4/18 4:00,36.97142857,0.142857143,0.142857143,0.142857143,14.28571429,0,0.142857143,14.28571429
2024/4/18 5:00,64.51428429,0.285714286,0.142857143,0.285714286,28.57142857,14.28571429,0.285714286,14.28571429
2024/4/18 6:00,69.22857,0.285714286,0.142857143,0.285714286,14.28571429,28.57142857,0.285714286,21.42857143
2024/4/18 7:00,51.48571571,0.285714286,0,0.142857143,14.28571429,21.42857143,0.142857143,7.142857143
2024/4/18 8:00,58.97143,0.142857143,0.142857143,0.285714286,21.42857143,10.71428571,0.285714286,14.28571429
2024/4/18 9:00,81.77143143,0.285714286,0.285714286,0.142857143,17.85714286,28.57142857,0.142857143,21.42857143
2024/4/18 10:00,112.2,0.714285714,0.428571429,0.285714286,25,53.57142857,0.285714286,25
2024/4/18 11:00,146.3999971,0.857142857,0.714285714,0.285714286,21.42857143,67.85714286,0.285714286,35.71428571
2024/4/18 12:00,190.3714286,1,0.857142857,0.285714286,78.57142857,42.85714286,0.285714286,46.42857143
2024/4/18 13:00,142.4000014,0.571428571,0.428571429,0.285714286,50,46.42857143,0.285714286,35.71428571
2024/4/18 14:00,73.17143,0.571428571,0.285714286,0.285714286,14.28571429,32.14285714,0.285714286,14.28571429
2024/4/18 15:00,159.6571414,0.714285714,0.571428571,0.428571429,25,60.71428571,0.428571429,50
2024/4/18 16:00,179.5142829,0.714285714,0.714285714,0.428571429,32.14285714,57.14285714,0.428571429,50
2024/4/18 17:00,198.3428529,1,0.714285714,0.428571429,57.14285714,75,0.428571429,42.85714286
2024/4/18 18:00,150.6571443,0.714285714,0.571428571,0.428571429,35.71428571,50,0.428571429,21.42857143
2024/4/18 19:00,157.6857171,0.714285714,0.571428571,0.285714286,35.71428571,57.14285714,0.285714286,46.42857143
2024/4/18 20:00,139.6,0.714285714,0.571428571,0.285714286,35.71428571,64.28571429,0.285714286,35.71428571
2024/4/18 21:00,127.4857171,0.714285714,0.428571429,0.285714286,32.14285714,57.14285714,0.285714286,21.42857143
2024/4/18 22:00,118.3999986,0.714285714,0.428571429,0.285714286,14.28571429,57.14285714,0.285714286,35.71428571
2024/4/18 23:00,115.3714329,0.571428571,0.285714286,0.285714286,17.85714286,46.42857143,0.285714286,25
2024/4/19 0:00,105.9999986,0.714285714,0.285714286,0.285714286,28.57142857,32.14285714,0.285714286,32.14285714
2024/4/19 1:00,84.82857143,0.285714286,0.285714286,0.285714286,28.57142857,28.57142857,0.285714286,17.85714286
2024/4/19 2:00,86.82857143,0.428571429,0.285714286,0.285714286,28.57142857,42.85714286,0.285714286,14.28571429
2024/4/19 3:00,83.34285714,0.571428571,0.428571429,0.285714286,25,0,0.285714286,42.85714286
2024/4/19 4:00,82.91428714,0.571428571,0.285714286,0.285714286,17.85714286,14.28571429,0.285714286,32.14285714
2024/4/19 5:00,106.9142843,0.428571429,0.285714286,0.285714286,28.57142857,14.28571429,0.285714286,53.57142857
2024/4/19 6:00,72.2,0.428571429,0.428571429,0.142857143,28.57142857,7.142857143,0.142857143,35.71428571
2024/4/19 7:00,75.91428714,0.428571429,0.285714286,0.285714286,28.57142857,17.85714286,0.285714286,21.42857143
2024/4/19 8:00,44.8,0.285714286,0.142857143,0.142857143,0,28.57142857,0.142857143,7.142857143
2024/4/19 9:00,46.05714429,0.142857143,0.142857143,0.285714286,14.28571429,14.28571429,0.285714286,0
2024/4/19 10:00,140.6571429,0.714285714,0.428571429,0.285714286,42.85714286,53.57142857,0.285714286,35.71428571
2024/4/19 11:00,139.9428557,0.714285714,0.428571429,0.285714286,42.85714286,57.14285714,0.285714286,28.57142857
2024/4/19 12:00,132.1428571,0.571428571,0.428571429,0.285714286,28.57142857,42.85714286,0.285714286,35.71428571
2024/4/19 13:00,120.8571429,0.714285714,0.285714286,0.285714286,14.28571429,57.14285714,0.285714286,28.57142857
2024/4/19 14:00,101.1142857,0.428571429,0.285714286,0.285714286,14.28571429,42.85714286,0.428571429,17.85714286
2024/4/19 15:00,124.6285729,0.428571429,0.428571429,0.428571429,28.57142857,28.57142857,0.428571429,42.85714286
2024/4/19 16:00,144.9142857,0.714285714,0.714285714,0.285714286,25,57.14285714,0.285714286,50
2024/4/19 17:00,161.1142857,0.857142857,0.714285714,0.285714286,28.57142857,75,0.285714286,42.85714286
2024/4/19 18:00,116.9714286,0.857142857,0.714285714,0.285714286,17.85714286,42.85714286,0.285714286,42.85714286
2024/4/19 19:00,139.0000029,0.714285714,0.714285714,0.285714286,35.71428571,50,0.285714286,28.57142857
2024/4/19 20:00,149.1428571,1,0.714285714,0.285714286,21.42857143,71.42857143,0.285714286,50
2024/4/19 21:00,147.8285729,0.857142857,0.571428571,0.285714286,42.85714286,50,0.285714286,35.71428571
2024/4/19 22:00,146.57143,0.714285714,0.428571429,0.285714286,46.42857143,60.71428571,0.285714286,28.57142857
2024/4/19 23:00,68.34285857,0.285714286,0.285714286,0.285714286,25,28.57142857,0.285714286,0
2024/4/20 0:00,83.99999714,0.285714286,0.285714286,0.285714286,28.57142857,25,0.285714286,21.42857143
2024/4/20 1:00,74.60000143,0.428571429,0.285714286,0.285714286,14.28571429,28.57142857,0.285714286,14.28571429
2024/4/20 2:00,64.74285857,0.142857143,0.142857143,0.285714286,14.28571429,28.57142857,0.285714286,14.28571429
2024/4/20 3:00,68.91428714,0.285714286,0.142857143,0.142857143,14.28571429,28.57142857,0.142857143,21.42857143
2024/4/20 4:00,47.37142714,0.142857143,0.142857143,0.285714286,0,21.42857143,0.285714286,14.28571429
2024/4/20 5:00,45.54285714,0.285714286,0,0.142857143,14.28571429,7.142857143,0.142857143,10.71428571
2024/4/20 6:00,83.45714571,0.285714286,0.285714286,0.142857143,25,28.57142857,0.142857143,28.57142857
2024/4/20 7:00,74.17142857,0.285714286,0.285714286,0.285714286,7.142857143,39.28571429,0.285714286,25
2024/4/20 8:00,106.8571443,0.428571429,0.428571429,0.285714286,25,28.57142857,0.428571429,53.57142857
2024/4/20 9:00,137.17143,0.714285714,0.428571429,0.428571429,39.28571429,57.14285714,0.142857143,42.85714286
2024/4/20 10:00,136.8571443,0.857142857,0.571428571,0.428571429,28.57142857,75,0.285714286,28.57142857
2024/4/20 11:00,133.5428571,0.714285714,0.428571429,0.285714286,28.57142857,60.71428571,0.142857143,32.14285714
2024/4/20 12:00,106.6,0.428571429,0.285714286,0.285714286,28.57142857,42.85714286,0.285714286,28.57142857
2024/4/20 13:00,87.65714143,0.571428571,0.285714286,0.285714286,7.142857143,39.28571429,0.285714286,28.57142857
2024/4/20 14:00,107.22857,0.428571429,0.428571429,0.285714286,28.57142857,42.85714286,0.285714286,28.57142857
2024/4/20 15:00,142.1142829,0.571428571,0.428571429,0.428571429,28.57142857,53.57142857,0.428571429,32.14285714
2024/4/20 16:00,169.8,1,0.571428571,0.428571429,35.71428571,82.14285714,0.428571429,39.28571429
2024/4/20 17:00,166.3999986,0.857142857,0.571428571,0.285714286,35.71428571,82.14285714,0.285714286,21.42857143
2024/4/20 18:00,130.7142857,0.571428571,0.428571429,0.285714286,14.28571429,71.42857143,0.285714286,28.57142857
2024/4/20 19:00,171.5142871,1,0.714285714,0.285714286,53.57142857,75,0.285714286,28.57142857
2024/4/20 20:00,171.88571,1,0.571428571,0.428571429,46.42857143,75,0.428571429,35.71428571
2024/4/20 21:00,194.7999971,1,0.571428571,0.714285714,46.42857143,85.71428571,0.714285714,67.85714286
2024/4/20 22:00,155.0857143,0.857142857,0.285714286,0.571428571,35.71428571,57.14285714,0.571428571,50
2024/4/20 23:00,99.42857429,0.571428571,0.285714286,0.714285714,35.71428571,14.28571429,0.714285714,32.14285714
2024/4/21 0:00,97.48571571,0.571428571,0.571428571,0.428571429,25,21.42857143,0.428571429,42.85714286
2024/4/21 1:00,86.6,0.571428571,0.428571429,0.285714286,21.42857143,21.42857143,0.285714286,35.71428571
2024/4/21 2:00,90.11428571,0.428571429,0.428571429,0.285714286,28.57142857,39.28571429,0.285714286,21.42857143
2024/4/21 3:00,74.85714286,0.285714286,0.142857143,0.285714286,28.57142857,14.28571429,0.285714286,28.57142857
2024/4/21 4:00,100.2000014,0.428571429,0.285714286,0.428571429,25,42.85714286,0.428571429,32.14285714
2024/4/21 5:00,114.4571443,0.714285714,0.571428571,0.571428571,39.28571429,21.42857143,0.571428571,57.14285714
2024/4/21 6:00,81.22857143,0.571428571,0.142857143,0.285714286,21.42857143,21.42857143,0.285714286,35.71428571
2024/4/21 7:00,70.22857143,0.428571429,0.142857143,0.285714286,14.28571429,14.28571429,0.285714286,42.85714286
2024/4/21 8:00,69.4,0.285714286,0.142857143,0.285714286,25,14.28571429,0.285714286,25
2024/4/21 9:00,110.4571443,0.714285714,0.428571429,0.285714286,28.57142857,64.28571429,0.285714286,14.28571429
2024/4/21 10:00,109.9999971,0.714285714,0.571428571,0.428571429,28.57142857,46.42857143,0.428571429,21.42857143
2024/4/21 11:00,143.65714,0.857142857,0.571428571,0.428571429,35.71428571,50,0.428571429,50
2024/4/21 12:00,137.9714314,0.714285714,0.428571429,0.428571429,35.71428571,57.14285714,0.428571429,35.71428571
2024/4/21 13:00,126.8857157,0.571428571,0.428571429,0.428571429,50,42.85714286,0.428571429,28.57142857
2024/4/21 14:00,92.94285571,0.714285714,0.428571429,0.428571429,25,28.57142857,0.428571429,32.14285714
